URL,title,country,dynastic period,time period,image
http://www.mfa.org/collections/object/tsuba-with-design-of-paulownia-and-chrysanthemum-crests-and-a-stream-13769,Tsuba with design of paulownia and chrysanthemum crests and a stream,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44395.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-ho-o-bird-paulownia-and-stylized-lightning-13771,"Tsuba with design of ho-o bird, paulownia and stylized lightning",Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC47356.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fabulous-beasts-and-cherry-blossom-14749,Tsuba with design of fabulous beasts and cherry blossom,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47382.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-daki-myoga-roundels-and-arabesques-14768,"Tsuba with design of daki-myoga, roundels and arabesques",Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47405.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-birds-waves-crags-mountains-and-moon-14769,"Tsuba with design of birds, waves, crags, mountains and moon",Japanese,Edo period,early to mid-18th century,['http://mfas3.s3.amazonaws.com/objects/SC47406.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-chinese-scholar-and-pine-tree-14772,Tsuba with design of Chinese scholar and pine tree,Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47409.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-pavilion-bridge-rustic-dwellings-and-birds-14773,"Tsuba with design of a pavilion, bridge, rustic dwellings and birds",Japanese,Edo period,mid-late 18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47410.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-rustic-dwelling-and-trees-in-the-rain-14775,Tsuba with design of rustic dwelling and trees in the rain,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47412.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-the-wagojin-gods-of-peace-and-harmony-14853,"Tsuba with design of the Wagojin, gods of peace and harmony",Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC47419.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-landscape-with-woman-gathering-ferns-14864,Tsuba with design of landscape with woman gathering ferns,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47429.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-hawk-tiger-snake-and-turtle-15202,"Tsuba with design of dragon, hawk, tiger, snake and turtle",Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47442.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tree-bark-and-creeper-with-a-fly-15205,"Tsuba with design of tree-bark and creeper, with a fly",Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47444.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-squirrel-mantis-butterfly-and-gourd-vine-15206,"Tsuba with design of squirrel, mantis, butterfly and gourd-vine",Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47445.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-ho-o-bird-paulownia-and-chinese-bellflowers-15208,"Tsuba with design of ho-o bird, paulownia and Chinese bellflowers",Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC47447.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-carp-weeds-and-water-boatman-amenbo-15957,"Tsuba with design of carp, weeds and water-boatman (amenbo)",Japanese,Edo period,1835,['http://mfas3.s3.amazonaws.com/objects/SC81992.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-dragon-tiger-bamboo-and-tree-15958,"Tsuba with design of dragon, tiger, bamboo and tree",Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47463.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-landscape-with-rustic-dwelling-bridge-and-lake-18911,"Tsuba with design of landscape with rustic dwelling, bridge and lake",Japanese,Edo period,Early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC110503.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mongol-archer-attendant-and-dog-18917,"Tsuba with design of Mongol archer, attendant and dog",Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC110508.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-moso-gathering-bamboo-shoots-18919,Tsuba with design of Moso gathering bamboo shoots,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC110510.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-kanu-guan-yu-sitting-at-a-table-18929,Tsuba with design of Kan'u (Guan Yu) sitting at a table,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC110519.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peasant-carrying-firewood-and-a-sprig-of-cherry-18932,Tsuba with design of peasant carrying firewood and a sprig of cherry,Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC57620.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-couple-looking-out-at-a-repentant-oni-18937,Tsuba with design of a couple looking out at a repentant oni,Japanese,Meiji era,Late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC57625.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-peasant-with-sickle-scouring-rushes-and-moon-22301,"Tsuba with design of peasant with sickle, scouring rushes and moon",Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC58253.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tadamori-catching-the-oil-thief-22589,Tsuba with design of Tadamori catching the oil thief,Japanese,Meiji era,late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC110498.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-bundles-of-firewood-and-plum-blossom-23584,Tsuba with design of bundles of firewood and plum blossom,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48428.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-bundles-of-firewood-and-plum-blossom-23585,Tsuba with design of bundles of firewood and plum blossom,Japanese,Edo period,Early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48429.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-daruma-facing-a-wall-in-meditation-23587,Tsuba with design of Daruma facing a wall in meditation,Japanese,Edo period,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC48431.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-a-bespectacled-monkey-studying-a-netsuke-of-a-monkey-27589,Tsuba with design of a bespectacled monkey studying a netsuke of a monkey,Japanese,Edo period–Meiji era,mid to late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC51732.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-farmers-tools-tea-kettle-and-birds-27590,"Tsuba with design of farmer's tools, tea-kettle and birds",Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC51788.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-deer-bat-and-reishi-fungus-27591,"Tsuba with design of deer, bat and reishi fungus",Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC52135.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-paulownia-and-ho-o-bird-176745," Tsuba with design of pine, paulownia and ho-o bird",Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC108166.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-son-gok%C3%BB-the-monkey-king-202608,"Tsuba with design of Son Gokû, the Monkey King",Japanese,Edo period–Meiji era,mid to late 19th century (before 1890),['http://mfas3.s3.amazonaws.com/objects/SC48862.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-hen-and-chicks-beneath-a-flowering-shrub-202620, Tsuba with design of hen and chicks beneath a flowering shrub,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC110496.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-plant-motifs-on-fan-leaves-205185, Tsuba with design of plant motifs on fan leaves,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC51224.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-leaves-and-ropes-new-year-decoration-227875, Tsuba with design of leaves and ropes (New Year decoration),Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41153.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-plum-branch-mountains-and-moon-230377," Tsuba with design of plum branch, mountains and moon",Japanese,Edo period,Late 18th–early 19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC47374.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-minamoto-no-yoshitsune-and-kumasaka-chohan-353221,Tsuba with design of Minamoto no Yoshitsune and Kumasaka Chohan,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47467.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-li-bai-admiring-a-waterfall-9946,Tsuba with design of Li Bai admiring a waterfall,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC48422.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-an-oni-carrying-off-a-temple-bell-12170,Tsuba with design of an oni carrying off a temple bell,Japanese,Meiji era,Late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC58216.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-raikos-attack-on-mount-oeyama-11634,Tsuba with design of Raiko's attack on Mount Oeyama,Japanese,Meiji era,Late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC110484.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mongaku-shonin-under-a-waterfall-11649,Tsuba with design of Mongaku Shonin under a waterfall,Japanese,Edo period,mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC51695.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-buildings-rain-and-clouds-8418,"Tsuba with design of pine, buildings, rain and clouds",Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC108098.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-oni-preparing-a-meal-at-camp-12013,Tsuba with design of oni preparing a meal at camp,Japanese,Edo period,early to mid-19th century,['http://mfas3.s3.amazonaws.com/objects/SC55078.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-sea-creatures-and-arabesques-11313,Tsuba with design of sea creatures (?) and arabesques,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC49878.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-scattered-cherry-blossoms-and-snowflakes-12167,Tsuba with design of scattered cherry-blossoms and snowflakes,Japanese,Meiji era,Late 19th century,['http://mfas3.s3.amazonaws.com/objects/SC58213.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-landscape-with-a-fisherman-rustic-dwelling-and-birds-14848,"Tsuba with design of landscape with a fisherman, rustic dwelling and birds",Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC47414.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-bird-and-crescent-moon-11716,"Tsuba with design of pine, bird and crescent moon",Japanese,Edo period,early to mid-19th century (?),['http://mfas3.s3.amazonaws.com/objects/SC51787.jpg']
http://www.mfa.org/collections/object/tsuba-in-the-form-of-a-lantern-with-design-of-scattered-blossoms-13355,Tsuba in the form of a lantern with design of scattered blossoms,Japanese,Edo period,mid-late 17th century,['http://mfas3.s3.amazonaws.com/objects/SC41221.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-trees-and-setting-sun-13358,Tsuba with design of pine trees and setting sun,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC41224.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-stylized-wave-patterns-seigaiha-13371,Tsuba with design of stylized wave patterns (seigaiha),Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC41132.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-european-style-dragons-and-pearls-13374,Tsuba with design of European-style dragons and pearls,Japanese,Edo period,Late 17th–early 18th century,['http://mfas3.s3.amazonaws.com/objects/SC41135.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-pine-trees-and-cherry-blossom-13437,Tsuba with design of pine trees and cherry blossom,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC41296.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-grasses-bridge-cloud-and-waves-13467,"Tsuba with design of grasses, bridge, cloud and waves",Japanese,Momoyama period,Late 16th–early 17th century,['http://mfas3.s3.amazonaws.com/objects/SC41318.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-takaramono-genji-mon-and-flowers-13468,"Tsuba with design of takaramono, Genji-mon and flowers",Japanese,Muromachi period,16th century,['http://mfas3.s3.amazonaws.com/objects/SC41319.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-mounted-scholar-and-attendant-crossing-a-bridge-13476,Tsuba with design of mounted scholar and attendant crossing a bridge,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC41326.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-tomoe-shapes-and-floral-ornament-13491,Tsuba with design of tomoe shapes and floral ornament,Japanese,Edo period,Late 18th–early 19th century,['http://mfas3.s3.amazonaws.com/objects/SC41341.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-fruiting-branch-spider-and-plantain-13646,"Tsuba with design of fruiting branch, spider and plantain",Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC44241.jpg']
http://www.mfa.org/collections/object/tsuba-with-applied-rim-and-repair-to-one-side-13656,Tsuba with applied rim and repair to one side,Japanese,Edo period,18th century (?),['http://mfas3.s3.amazonaws.com/objects/SC44251.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-plum-blossom-and-bamboo-leaves-13380,Tsuba with design of plum blossom and bamboo leaves,Japanese,Edo period,18th century,['http://mfas3.s3.amazonaws.com/objects/SC41141.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-millet-bird-and-bird-cage-13442,"Tsuba with design of millet, bird and bird-cage",Japanese,Edo period,mid-17th century,['http://mfas3.s3.amazonaws.com/objects/SC41294.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-shoriken-sennin-riding-the-waves-on-a-sword-13472,Tsuba with design of Shoriken Sennin riding the waves on a sword,Japanese,Edo period,17th century (?),['http://mfas3.s3.amazonaws.com/objects/SC41323.jpg']
http://www.mfa.org/collections/object/tsuba-with-design-of-kirin-baku-clouds-and-constellations-10062,"Tsuba with design of kirin, baku, clouds and constellations",Japanese,Edo period,1856,['http://mfas3.s3.amazonaws.com/objects/SC49854.jpg']
